status,rel_path,source_file,output_path,selected_tiles,embedded_tiles,skipped_missing_tiles,total_tiles,tile_size,source_tile_size,subtiles_per_tile,model_input_size,level0_cols,level0_rows,tissue_threshold,target_mpp,source_mpp,elapsed_s,output_dtype,preprocess,prefetch_batches,error
ok,S 220010089/01__.fastpath,S 220010089#S 220010089###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220010089_01_45fb7c4425.npz,785,785,0,20436,256,512,2,224,131,39,0.1,0.526246,0.263123,0.861,float16,gpu,1,
ok,S 220010691/01__.fastpath,S 220010691#S 220010691###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220010691_01_a910ecc6fa.npz,321,321,0,26280,256,512,2,224,146,45,0.1,0.528338,0.264169,0.383,float16,gpu,1,
ok,S 220010809/01__.fastpath,S 220010809#S 220010809###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220010809_01_421731c7cd.npz,1866,1866,0,20592,256,512,2,224,117,44,0.1,0.528338,0.264169,1.983,float16,gpu,1,
ok,S 220010950/01__.fastpath,S 220010950#S 220010950###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220010950_01_bcc9eb51dd.npz,1596,1596,0,27648,256,512,2,224,144,48,0.1,0.528338,0.264169,1.695,float16,gpu,1,
ok,S 220011340/01__.fastpath,S 220011340#S 220011340###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220011340_01_48a90c63d8.npz,1818,1818,0,34800,256,512,2,224,145,60,0.1,0.526246,0.263123,1.944,float16,gpu,1,
ok,S 220011363/01_1.fastpath,S 220011363#S 220011363#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220011363_01_1_9f6e99db93.npz,680,680,0,21160,256,512,2,224,115,46,0.1,0.526246,0.263123,0.757,float16,gpu,1,
ok,S 220011363/02_2.fastpath,S 220011363#S 220011363#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220011363_02_2_61cb8b39d5.npz,521,521,0,36704,256,512,2,224,148,62,0.1,0.526246,0.263123,0.652,float16,gpu,1,
ok,S 220011553/01__.fastpath,S 220011553#S 220011553###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220011553_01_e2c9a662f2.npz,602,602,0,18512,256,512,2,224,89,52,0.1,0.52689,0.263445,0.771,float16,gpu,1,
ok,S 220011613/01__.fastpath,S 220011613#S 220011613###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220011613_01_3f60e4c94c.npz,671,671,0,20572,256,512,2,224,139,37,0.1,0.528338,0.264169,0.735,float16,gpu,1,
ok,S 220011765/01__.fastpath,S 220011765#S 220011765###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220011765_01_106bb4e4f0.npz,1378,1378,0,44992,256,512,2,224,152,74,0.1,0.528338,0.264169,1.493,float16,gpu,1,
ok,S 220011767/01__.fastpath,S 220011767#S 220011767###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220011767_01_70099763d4.npz,147,147,0,14464,256,512,2,224,113,32,0.1,0.528338,0.264169,0.224,float16,gpu,1,
ok,S 220012031/01__.fastpath,S 220012031#S 220012031###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220012031_01_c408347883.npz,1875,1875,0,29160,256,512,2,224,162,45,0.1,0.526028,0.263014,1.966,float16,gpu,1,
ok,S 220012456/01_1.fastpath,S 220012456#S 220012456#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220012456_01_1_47a375d357.npz,372,372,0,16704,256,512,2,224,144,29,0.1,0.52689,0.263445,0.436,float16,gpu,1,
ok,S 220012456/02_2.fastpath,S 220012456#S 220012456#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220012456_02_2_4624aad4b7.npz,595,595,0,27048,256,512,2,224,138,49,0.1,0.52689,0.263445,0.664,float16,gpu,1,
ok,S 220012917/01__.fastpath,S 220012917#S 220012917###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220012917_01_a75631d095.npz,208,208,0,23780,256,512,2,224,145,41,0.1,0.526246,0.263123,0.278,float16,gpu,1,
ok,S 220013348/01__.fastpath,S 220013348#S 220013348###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220013348_01_389e6663be.npz,747,747,0,22736,256,512,2,224,116,49,0.1,0.526028,0.263014,0.847,float16,gpu,1,
ok,S 220013350/01__.fastpath,S 220013350#S 220013350###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220013350_01_0410b262db.npz,1073,1073,0,24544,256,512,2,224,118,52,0.1,0.526028,0.263014,1.121,float16,gpu,1,
ok,S 220013352/01__.fastpath,S 220013352#S 220013352###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220013352_01_f0b816f689.npz,754,754,0,21756,256,512,2,224,111,49,0.1,0.526028,0.263014,0.832,float16,gpu,1,
ok,S 220013504/01__.fastpath,S 220013504#S 220013504###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220013504_01_e621547a22.npz,448,448,0,24080,256,512,2,224,140,43,0.1,0.526028,0.263014,0.510,float16,gpu,1,
ok,S 220013507/01__.fastpath,S 220013507#S 220013507###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220013507_01_cd6077ea27.npz,1293,1293,0,42340,256,512,2,224,145,73,0.1,0.526028,0.263014,1.394,float16,gpu,1,
ok,S 220013921/01__.fastpath,S 220013921#S 220013921###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220013921_01_29fba57984.npz,599,599,0,33640,256,512,2,224,145,58,0.1,0.526028,0.263014,0.668,float16,gpu,1,
ok,S 220014057/01__.fastpath,S 220014057#S 220014057###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220014057_01_737c5c39dd.npz,1199,1199,0,26488,256,512,2,224,154,43,0.1,0.526028,0.263014,1.242,float16,gpu,1,
ok,S 220014173/01_1.fastpath,S 220014173#S 220014173#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220014173_01_1_e129439cb4.npz,260,260,0,12960,256,512,2,224,81,40,0.1,0.52689,0.263445,0.343,float16,gpu,1,
ok,S 220014173/02_2.fastpath,S 220014173#S 220014173#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220014173_02_2_64506c8b04.npz,1083,1083,0,23560,256,512,2,224,155,38,0.1,0.52689,0.263445,1.152,float16,gpu,1,
ok,S 220014418/01__.fastpath,S 220014418#S 220014418###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220014418_01_d9d1429a4b.npz,559,559,0,19824,256,512,2,224,118,42,0.1,0.52689,0.263445,0.639,float16,gpu,1,
ok,S 220014931/01__.fastpath,S 220014931#S 220014931###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220014931_01_974d2a5489.npz,1352,1352,0,19844,256,512,2,224,121,41,0.1,0.52689,0.263445,1.416,float16,gpu,1,
ok,S 220015175/01_1.fastpath,S 220015175#S 220015175#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220015175_01_1_e19511392f.npz,417,417,0,13120,256,512,2,224,80,41,0.1,0.52689,0.263445,0.533,float16,gpu,1,
ok,S 220015175/02_2.fastpath,S 220015175#S 220015175#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220015175_02_2_dd2ff26e14.npz,1170,1170,0,39128,256,512,2,224,146,67,0.1,0.52689,0.263445,1.264,float16,gpu,1,
ok,S 220015176/01__.fastpath,S 220015176#S 220015176###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220015176_01_4814769980.npz,927,927,0,19352,256,512,2,224,118,41,0.1,0.52689,0.263445,0.993,float16,gpu,1,
ok,S 220015177/01__.fastpath,S 220015177#S 220015177###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220015177_01_a154eade29.npz,2313,2313,0,39336,256,512,2,224,149,66,0.1,0.52689,0.263445,2.371,float16,gpu,1,
ok,S 220015461/01__.fastpath,S 220015461#S 220015461###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220015461_01_5d87b454fd.npz,685,685,0,19780,256,512,2,224,115,43,0.1,0.526028,0.263014,0.783,float16,gpu,1,
ok,S 220015697/01_1.fastpath,S 220015697#S 220015697#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220015697_01_1_f372742263.npz,1298,1298,0,38192,256,512,2,224,154,62,0.1,0.526246,0.263123,1.366,float16,gpu,1,
ok,S 220015697/02_2.fastpath,S 220015697#S 220015697#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220015697_02_2_86ac32a3ce.npz,1393,1393,0,36108,256,512,2,224,153,59,0.1,0.526246,0.263123,1.495,float16,gpu,1,
ok,S 220015705/01__.fastpath,S 220015705#S 220015705###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220015705_01_a65b20c02c.npz,1382,1382,0,33984,256,512,2,224,144,59,0.1,0.526246,0.263123,1.448,float16,gpu,1,
ok,S 220015850/01__.fastpath,S 220015850#S 220015850###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220015850_01_70cb7b0f9d.npz,1046,1046,0,62988,256,512,2,224,181,87,0.1,0.526028,0.263014,1.190,float16,gpu,1,
ok,S 220015946/01_1.fastpath,S 220015946#S 220015946#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220015946_01_1_ffcbefcc29.npz,119,119,0,25392,256,512,2,224,138,46,0.1,0.526246,0.263123,0.178,float16,gpu,1,
ok,S 220015946/02_2.fastpath,S 220015946#S 220015946#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220015946_02_2_1968e57cf9.npz,243,243,0,25392,256,512,2,224,138,46,0.1,0.526246,0.263123,0.313,float16,gpu,1,
ok,S 220016239/01__.fastpath,S 220016239#S 220016239###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220016239_01_9649150249.npz,881,881,0,23452,256,512,2,224,143,41,0.1,0.52689,0.263445,0.955,float16,gpu,1,
ok,S 220016381/01__.fastpath,S 220016381#S 220016381###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220016381_01_70df3a213a.npz,503,503,0,30600,256,512,2,224,153,50,0.1,0.52689,0.263445,0.585,float16,gpu,1,
ok,S 220016443/01__.fastpath,S 220016443#S 220016443###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220016443_01_3d99686851.npz,923,923,0,37584,256,512,2,224,162,58,0.1,0.526028,0.263014,1.003,float16,gpu,1,
ok,S 220016645/01__.fastpath,S 220016645#S 220016645###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220016645_01_f954141cf9.npz,617,617,0,23712,256,512,2,224,152,39,0.1,0.526246,0.263123,0.668,float16,gpu,1,
ok,S 220016767/01__.fastpath,S 220016767#S 220016767###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220016767_01_375c30c090.npz,795,795,0,37440,256,512,2,224,180,52,0.1,0.526246,0.263123,0.877,float16,gpu,1,
ok,S 220017204/01_1.fastpath,S 220017204#S 220017204#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220017204_01_1_326fcbb14d.npz,1235,1235,0,28160,256,512,2,224,128,55,0.1,0.526246,0.263123,1.321,float16,gpu,1,
ok,S 220017204/02_2.fastpath,S 220017204#S 220017204#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220017204_02_2_f52a8f07c7.npz,882,882,0,19656,256,512,2,224,117,42,0.1,0.526246,0.263123,0.961,float16,gpu,1,
ok,S 220017496/01__.fastpath,S 220017496#S 220017496###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220017496_01_d5bb0fe092.npz,746,746,0,27180,256,512,2,224,151,45,0.1,0.528338,0.264169,0.804,float16,gpu,1,
ok,S 220017603/01__.fastpath,S 220017603#S 220017603###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220017603_01_09f62ed092.npz,998,998,0,31020,256,512,2,224,141,55,0.1,0.52689,0.263445,1.076,float16,gpu,1,
ok,S 220017927/01__.fastpath,S 220017927#S 220017927###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220017927_01_c00318ab85.npz,2624,2624,0,26696,256,512,2,224,142,47,0.1,0.528338,0.264169,2.720,float16,gpu,1,
ok,S 220018202/01__.fastpath,S 220018202#S 220018202###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220018202_01_7a84b37b2c.npz,813,813,0,18096,256,512,2,224,156,29,0.1,0.52689,0.263445,0.875,float16,gpu,1,
ok,S 220018206/01__.fastpath,S 220018206#S 220018206###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220018206_01_dcbe1ae5d4.npz,1562,1562,0,27840,256,512,2,224,145,48,0.1,0.52689,0.263445,1.645,float16,gpu,1,
ok,S 220018209/02_2.fastpath,S 220018209#S 220018209#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220018209_02_2_ba9db7a93c.npz,94,94,0,15228,256,512,2,224,141,27,0.1,0.52689,0.263445,0.129,float16,gpu,1,
ok,S 220019040/01_1.fastpath,S 220019040#S 220019040#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220019040_01_1_ff53091a34.npz,799,799,0,19992,256,512,2,224,119,42,0.1,0.52689,0.263445,0.879,float16,gpu,1,
ok,S 220019040/02_2.fastpath,S 220019040#S 220019040#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220019040_02_2_987260590a.npz,370,370,0,24928,256,512,2,224,152,41,0.1,0.52689,0.263445,0.433,float16,gpu,1,
ok,S 220019044/00____S.fastpath,S 220019044#  #S.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220019044_00____S_6699ef70b3.npz,327,327,0,29760,256,512,2,224,155,48,0.1,0.526028,0.263014,0.395,float16,gpu,1,
ok,S 220019044/01__.fastpath,S 220019044#S 220019044###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220019044_01_810096eb68.npz,243,243,0,25696,256,512,2,224,146,44,0.1,0.52689,0.263445,0.314,float16,gpu,1,
ok,S 220019884/01__.fastpath,S 220019884#S 220019884###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220019884_01_7facc6591c.npz,1079,1079,0,37120,256,512,2,224,160,58,0.1,0.526246,0.263123,1.143,float16,gpu,1,
ok,S 220019901/01__.fastpath,S 220019901#S 220019901###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220019901_01_3d8d78cfd4.npz,1102,1102,0,26208,256,512,2,224,126,52,0.1,0.526246,0.263123,1.162,float16,gpu,1,
ok,S 220020143/01__.fastpath,S 220020143#S 220020143###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220020143_01_6e58930f15.npz,1284,1284,0,28704,256,512,2,224,156,46,0.1,0.52689,0.263445,1.345,float16,gpu,1,
ok,S 220020169/01__.fastpath,S 220020169#S 220020169###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220020169_01_08a2879074.npz,1326,1326,0,28704,256,512,2,224,156,46,0.1,0.526246,0.263123,1.388,float16,gpu,1,
ok,S 220020348/01__.fastpath,S 220020348#S 220020348###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220020348_01_7ebcf13950.npz,932,932,0,24992,256,512,2,224,142,44,0.1,0.526246,0.263123,0.991,float16,gpu,1,
ok,S 220020937/01__.fastpath,S 220020937#S 220020937###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220020937_01_c4c861f9c1.npz,686,686,0,13160,256,512,2,224,94,35,0.1,0.526246,0.263123,0.781,float16,gpu,1,
ok,S 220021056/01__.fastpath,S 220021056#S 220021056###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220021056_01_3ec29fa809.npz,1305,1305,0,47784,256,512,2,224,181,66,0.1,0.526246,0.263123,1.386,float16,gpu,1,
ok,S 220021355/01_1.fastpath,S 220021355#S 220021355#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220021355_01_1_98d8f227ec.npz,747,747,0,22704,256,512,2,224,129,44,0.1,0.52689,0.263445,0.812,float16,gpu,1,
ok,S 220021355/02_2.fastpath,S 220021355#S 220021355#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220021355_02_2_2d742a1783.npz,550,550,0,21120,256,512,2,224,120,44,0.1,0.52689,0.263445,0.621,float16,gpu,1,
ok,S 220021647/01__.fastpath,S 220021647#S 220021647###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220021647_01_b4c99a9c3d.npz,978,978,0,19200,256,512,2,224,120,40,0.1,0.526246,0.263123,1.027,float16,gpu,1,
ok,S 220021944/01__.fastpath,S 220021944###$.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220021944_01_a5cb7345d2.npz,1320,1320,0,34036,256,512,2,224,127,67,0.1,0.526246,0.263123,1.411,float16,gpu,1,
ok,S 220022769/01__.fastpath,S 220022769#S 220022769###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220022769_01_7326779280.npz,742,742,0,27824,256,512,2,224,148,47,0.1,0.528338,0.264169,0.812,float16,gpu,1,
ok,S 220024232/01__.fastpath,S 220024232#S 220024232###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220024232_01_1fd46acdb8.npz,548,548,0,19352,256,512,2,224,118,41,0.1,0.52689,0.263445,0.606,float16,gpu,1,
ok,S 220024234/01__.fastpath,S 220024234#S 220024234###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220024234_01_7a4147084a.npz,468,468,0,26544,256,512,2,224,158,42,0.1,0.52689,0.263445,0.547,float16,gpu,1,
ok,S 220024428/01_1.fastpath,S 220024428#S 220024428#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220024428_01_1_6934edec97.npz,1814,1814,0,24528,256,512,2,224,146,42,0.1,0.52689,0.263445,1.863,float16,gpu,1,
ok,S 220024428/02_2.fastpath,S 220024428#S 220024428#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220024428_02_2_60da8c2694.npz,407,407,0,24336,256,512,2,224,156,39,0.1,0.52689,0.263445,0.456,float16,gpu,1,
ok,S 220024526/01__.fastpath,S 220024526#S 220024526###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220024526_01_721f07a8cb.npz,1157,1157,0,28420,256,512,2,224,145,49,0.1,0.526246,0.263123,1.193,float16,gpu,1,
ok,S 220024527/01__.fastpath,S 220024527#S 220024527###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220024527_01_e782cc51f2.npz,1903,1903,0,22632,256,512,2,224,123,46,0.1,0.526246,0.263123,2.004,float16,gpu,1,
ok,S 220024722/01__.fastpath,S 220024722#S 220024722###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220024722_01_afa238de5c.npz,1292,1292,0,28704,256,512,2,224,156,46,0.1,0.526246,0.263123,1.379,float16,gpu,1,
ok,S 220024743/01__.fastpath,S 220024743#S 220024743###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220024743_01_c1c58479d4.npz,779,779,0,23736,256,512,2,224,138,43,0.1,0.526246,0.263123,0.836,float16,gpu,1,
ok,S 220025005/01__.fastpath,S 220025005#S 220025005###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220025005_01_5c74e2d827.npz,519,519,0,28080,256,512,2,224,156,45,0.1,0.526246,0.263123,0.595,float16,gpu,1,
ok,S 220025128/01_1.fastpath,S 220025128#S 220025128#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220025128_01_1_d4c2fc5e27.npz,525,525,0,13224,256,512,2,224,114,29,0.1,0.526246,0.263123,0.574,float16,gpu,1,
ok,S 220025128/02_2.fastpath,S 220025128#S 220025128#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220025128_02_2_96cdb528f0.npz,1488,1488,0,26220,256,512,2,224,115,57,0.1,0.526246,0.263123,1.547,float16,gpu,1,
ok,S 220025268/01__.fastpath,S 220025268#S 220025268###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220025268_01_68c7b96cb1.npz,1405,1405,0,38144,256,512,2,224,149,64,0.1,0.526246,0.263123,1.483,float16,gpu,1,
ok,S 220025572/00__.fastpath,S 220025572###S#0.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220025572_00_5d18361a2d.npz,596,596,0,24072,256,512,2,224,118,51,0.1,0.528338,0.264169,0.678,float16,gpu,1,
ok,S 220025574/00__.fastpath,S 220025574###S#0.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220025574_00_49598ed7b5.npz,747,747,0,18400,256,512,2,224,115,40,0.1,0.526246,0.263123,0.821,float16,gpu,1,
ok,S 220025689/01__.fastpath,S 220025689#S 220025689###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220025689_01_1b4a0a33b0.npz,0,0,0,21576,256,512,2,224,174,31,0.1,0.528338,0.264169,0.003,float16,gpu,1,
ok,S 220026470/01__.fastpath,S 220026470#S 220026470###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220026470_01_070ecb956e.npz,309,309,0,24360,256,512,2,224,145,42,0.1,0.528338,0.264169,0.383,float16,gpu,1,
ok,S 220026629/01__.fastpath,S 220026629#S 220026629###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220026629_01_4f30d6e765.npz,45,45,0,35216,256,512,2,224,142,62,0.1,0.52689,0.263445,0.122,float16,gpu,1,
ok,S 220027034/01__.fastpath,S 220027034#S 220027034###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220027034_01_801c9dbc83.npz,3233,3233,0,46092,256,512,2,224,167,69,0.1,0.526246,0.263123,3.360,float16,gpu,1,
ok,S 220027450/00____D1.fastpath,S 220027450##D1#S#0.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220027450_00____D1_6e6235647b.npz,0,0,0,74472,256,512,2,224,214,87,0.1,0.52689,0.263445,0.003,float16,gpu,1,
ok,S 220027450/00____D2.fastpath,S 220027450##D2#S#0.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220027450_00____D2_3e1c9f7d7f.npz,289,289,0,20880,256,512,2,224,145,36,0.1,0.52689,0.263445,0.352,float16,gpu,1,
ok,S 220027450/01__.fastpath,S 220027450#S 220027450###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220027450_01_677bcb21af.npz,122,122,0,19680,256,512,2,224,120,41,0.1,0.526028,0.263014,0.184,float16,gpu,1,
ok,S 220027758/01__.fastpath,S 220027758#S 220027758###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220027758_01_7d964be88f.npz,633,633,0,39864,256,512,2,224,151,66,0.1,0.528338,0.264169,0.709,float16,gpu,1,
ok,S 220028042/01_1.fastpath,S 220028042#S 220028042#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220028042_01_1_7dbb81fd0b.npz,384,384,0,19780,256,512,2,224,115,43,0.1,0.526028,0.263014,0.500,float16,gpu,1,
ok,S 220028042/02_2.fastpath,S 220028042#S 220028042#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220028042_02_2_cb3d14a0c6.npz,910,910,0,28200,256,512,2,224,150,47,0.1,0.526028,0.263014,0.992,float16,gpu,1,
ok,S 220028600/01__.fastpath,S 220028600#S 220028600###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220028600_01_a763766674.npz,724,724,0,17856,256,512,2,224,144,31,0.1,0.526246,0.263123,0.810,float16,gpu,1,
ok,S 220028895/01__.fastpath,S 220028895#S 220028895###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220028895_01_f662c9aeec.npz,1184,1184,0,18860,256,512,2,224,115,41,0.1,0.526246,0.263123,1.236,float16,gpu,1,
ok,S 220028920/01__.fastpath,S 220028920#S 220028920###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220028920_01_f79674efa9.npz,1364,1364,0,23288,256,512,2,224,142,41,0.1,0.526246,0.263123,1.418,float16,gpu,1,
ok,S 220029177/01__.fastpath,S 220029177#S 220029177###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220029177_01_9dd14a5870.npz,655,655,0,18400,256,512,2,224,115,40,0.1,0.528338,0.264169,0.729,float16,gpu,1,
ok,S 220029234/01_1.fastpath,S 220029234#S 220029234#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220029234_01_1_4a3b79df8a.npz,668,668,0,20064,256,512,2,224,152,33,0.1,0.52689,0.263445,0.753,float16,gpu,1,
ok,S 220029234/02_2.fastpath,S 220029234#S 220029234#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220029234_02_2_ffe8b0100c.npz,391,391,0,14800,256,512,2,224,148,25,0.1,0.52689,0.263445,0.440,float16,gpu,1,
ok,S 220029404/01__.fastpath,S 220029404#S 220029404###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220029404_01_2a618d22e6.npz,1446,1446,0,23556,256,512,2,224,151,39,0.1,0.52689,0.263445,1.505,float16,gpu,1,
ok,S 220029678/01__.fastpath,S 220029678#S 220029678###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220029678_01_7ea2a3dafc.npz,1248,1248,0,25696,256,512,2,224,146,44,0.1,0.52689,0.263445,1.281,float16,gpu,1,
ok,S 220030370/01__.fastpath,S 220030370#S 220030370###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_220030370_01_7695d448c3.npz,2555,2555,0,30400,256,512,2,224,152,50,0.1,0.52689,0.263445,2.682,float16,gpu,1,
